folioviv,foliohog,ubica_geo,tam_loc,factor,clase_hog,sexo_jefe,edad_jefe,educa_jefe,tot_integ,ing_cor
0100699003,1,01001,1,199,2,2,52,11,2,57133.57
0100699004,1,01001,1,199,2,2,46,10,2,49548.87
0100699005,1,01001,1,199,3,1,60,04,7,66180.39
0100703601,1,01001,1,194,2,1,53,04,5,101073.96
0100703602,1,01001,1,194,2,1,44,06,6,85675.77999999998
0100703604,1,01001,1,194,2,1,53,08,2,71500.36
0100703606,1,01001,1,194,2,1,52,10,5,234267.76
0100725701,1,01001,1,200,1,1,86,08,1,20348.68
0100725703,1,01001,1,200,2,1,61,03,3,32718.73
0100725704,1,01001,1,200,2,2,43,10,3,57325.55
0100725705,1,01001,1,200,2,1,41,08,4,34817.92999999999
0100732701,1,01001,1,182,3,1,67,03,12,65729.42999999999
0100732702,1,01001,1,182,2,1,85,03,2,14772.78
0100732704,1,01001,1,182,2,1,75,01,3,25696.71
0100732705,1,01001,1,182,2,1,62,04,2,24368.83
0100732706,1,01001,1,182,2,2,47,08,3,31967.19
0100733201,1,01001,1,201,3,1,66,06,7,72183.43000000001
0100733202,1,01001,1,201,2,1,72,04,3,37633.18
0100733203,1,01001,1,201,1,2,65,03,1,9549.34
0100733204,1,01001,1,201,2,1,38,03,5,27635.7
0100733205,1,01001,1,201,2,2,72,04,2,16290.68
0100733206,1,01001,1,201,2,2,39,04,3,23726.59
0100736201,1,01001,1,185,2,2,48,06,5,33858.29000000001
0100736202,1,01001,1,185,2,1,38,08,5,55208.01
0100736203,1,01001,1,185,2,1,48,04,3,29262.42
0100736204,1,01001,1,185,3,2,59,04,6,107387.63
0100736205,1,01001,1,185,1,2,65,03,1,11170.51
0100736206,1,01001,1,185,2,1,34,06,4,31231.93
0100737501,1,01001,1,180,2,1,80,01,2,22110.69
0100737502,1,01001,1,180,2,1,31,06,4,46732.59
0100737503,1,01001,1,180,3,2,58,06,5,28453.14
0100737504,1,01001,1,180,2,1,37,07,5,36376.58
0100737505,1,01001,1,180,1,1,52,08,1,18333.04
0100737506,1,01001,1,180,1,1,24,06,1,23856.48
0100743301,1,01001,1,184,2,2,66,04,2,122297.85
0100743302,1,01001,1,184,2,2,67,01,2,33100.09
0100743303,1,01001,1,184,3,2,61,04,4,33849.37
0100743304,1,01001,1,184,3,2,53,04,4,34992.36
0100743305,1,01001,1,184,3,2,49,01,10,67737.44
0100746901,1,01001,1,172,2,1,72,10,4,95474.39999999999
0100746902,1,01001,1,172,2,1,26,08,3,45408.64000000001
0100746903,1,01001,1,172,3,1,26,06,4,50967.37
0100746904,1,01001,1,172,3,1,57,01,6,54597.98
0100746906,1,01001,1,172,2,1,45,06,3,18457.55
0100763801,1,01001,1,176,2,1,51,04,3,17102.22
0100763801,2,01001,1,176,2,1,26,05,3,11506.58
0100763803,1,01001,1,176,3,1,30,06,6,24793.9
0100763804,1,01001,1,176,2,1,33,04,3,24040.01
0100763805,1,01001,1,176,2,1,54,01,2,25883.6
0100763806,1,01001,1,176,2,1,72,03,3,23720.87
0100769401,1,01001,1,175,2,1,30,10,5,100713.52
0100769401,2,01001,1,175,1,1,72,01,1,7923.900000000001
0100769402,1,01001,1,175,2,1,57,04,2,34616.22
0100769403,1,01001,1,175,3,2,61,01,4,14858.45
0100769404,1,01001,1,175,3,2,70,01,2,14068.01
0100769405,1,01001,1,175,3,1,60,06,9,87574.34000000001
0100769406,1,01001,1,175,2,1,38,06,3,42526.23
0100774501,1,01001,1,208,2,1,33,06,2,69714.3
0100774503,1,01001,1,208,3,2,53,04,6,88029.24000000001
0100774504,1,01001,1,208,2,1,32,06,4,49157.59
0100774505,1,01001,1,208,2,1,37,08,6,84400.76999999999
0100813301,1,01001,1,167,1,2,72,03,1,11151.42
0100813302,1,01001,1,167,1,1,75,06,1,22567.11
0100813303,1,01001,1,167,3,1,50,06,7,109350.08
0100813304,1,01001,1,167,3,2,54,06,6,43844.99
0100813305,1,01001,1,167,3,1,46,06,4,61931.52999999999
0100818901,1,01001,1,177,3,2,53,06,6,63984.45999999999
0100818902,1,01001,1,177,3,1,74,10,4,40770.42
0100818903,1,01001,1,177,3,2,66,06,4,43046.6
0100818904,1,01001,1,177,3,2,38,05,4,18174.16
0100818905,1,01001,1,177,1,1,64,04,1,16612.29
0100818906,1,01001,1,177,2,1,41,11,4,32474.61
0100828801,1,01001,1,189,1,1,67,04,1,5252.45
0100828802,1,01001,1,189,2,2,66,05,2,36098.35
0100828803,1,01001,1,189,2,1,63,10,6,58954.82
0100828805,1,01001,1,189,2,2,57,10,3,93909.79000000001
0100828806,1,01001,1,189,2,1,52,09,4,35573.36
0100832401,1,01001,1,189,2,2,57,03,3,68610.78
0100832402,1,01001,1,189,2,1,60,09,2,74317.83
0100832403,1,01001,1,189,2,1,63,10,3,154379.01
0100832404,1,01001,1,189,2,1,37,06,4,48177.87
0100832405,1,01001,1,189,1,2,58,06,1,21267.44
0100832406,1,01001,1,189,2,1,57,08,3,135726.2
0100836001,1,01001,1,189,2,1,44,06,6,20298.9
0100836002,1,01001,1,189,2,2,36,08,3,17454.06
0100836003,1,01001,1,189,3,1,57,08,6,53138.46999999999
0100836004,1,01001,1,189,2,2,48,04,3,3521.73
0100836005,1,01001,1,189,3,1,68,04,4,17870.6
0100844601,1,01001,1,185,2,1,44,06,4,28887.62
0100844603,1,01001,1,185,2,1,59,04,4,54200.23
0100844604,1,01001,1,185,2,1,36,08,3,38090.15
0100844605,1,01001,1,185,3,2,66,03,4,27217.75
0100844606,1,01001,1,185,3,2,66,03,5,135599.18
0100851701,1,01001,1,114,2,1,58,11,2,28553.11
0100851702,1,01001,1,114,3,1,67,03,3,22259.71
0100851704,1,01001,1,114,2,2,42,06,2,46153.59999999999
0100851705,1,01001,1,114,1,2,54,10,1,49524.57
0100854201,1,01001,1,183,3,1,68,03,5,55927.97
0100854202,1,01001,1,183,2,1,40,10,5,107719.58
0100854204,1,01001,1,183,2,1,46,06,5,42411.27
0100854205,1,01001,1,183,2,1,40,08,4,34892.71
0100854206,1,01001,1,183,1,2,37,11,1,50240.28
0100857501,1,01001,1,191,2,1,56,06,2,12752.09
0100857503,1,01001,1,191,2,1,53,10,3,49665.63
0100857505,1,01001,1,191,2,1,87,06,2,11511.1
0100857506,1,01001,1,191,2,1,47,10,4,135456.65
0100860301,1,01001,1,183,2,1,78,10,3,126474.89
0100860302,1,01001,1,183,1,1,52,08,1,13609.58
0100860303,1,01001,1,183,2,1,33,10,4,141377.29
0100860305,1,01001,1,183,2,1,43,07,4,75105.61
0100860306,1,01001,1,183,1,1,30,10,1,33502.06000000001
0100862901,1,01001,1,194,2,1,47,09,4,92915.02
0100862902,1,01001,1,194,2,1,58,11,3,96680.98
0100862903,1,01001,1,194,2,1,38,07,4,39682.42999999999
0100862904,1,01001,1,194,2,2,60,10,3,190612.51
0100862905,1,01001,1,194,3,1,49,07,4,73155.89
0100862906,1,01001,1,194,2,1,49,06,4,81136.10000000001
0100874002,1,01001,1,175,3,2,76,03,2,18342.56
0100874003,1,01001,1,175,2,1,54,01,3,33750.14999999999
0100874005,1,01001,1,175,3,2,53,05,12,44835.55
0100874006,1,01001,1,175,2,1,35,06,5,63737.74000000001
0100874006,2,01001,1,175,2,1,63,07,2,39757.48
0100886601,1,01001,1,179,2,1,32,07,5,16632.77
0100886602,1,01001,1,179,3,1,70,03,6,58209.8
0100886603,1,01001,1,179,2,1,57,03,3,41766.88
0100886605,1,01001,1,179,2,1,63,03,3,24088.51
0100890902,1,01001,1,218,3,1,55,10,5,364979.82
0100890903,1,01001,1,218,2,1,53,11,3,163385.33
0100890905,1,01001,1,218,3,1,51,10,5,275981.22
0100906802,1,01001,1,226,2,1,70,10,3,223544.67
0100906803,1,01001,1,226,2,1,60,09,3,154032.78
0100906804,1,01001,1,226,1,2,77,04,1,43775.8
0100906805,1,01001,1,226,3,1,62,11,5,222934.4
0100915401,1,01001,1,222,3,1,38,09,5,56513.44
0100915402,1,01001,1,222,3,2,42,08,4,122233.01
0100915404,1,01001,1,222,3,1,52,10,5,17574.43
0100915405,1,01001,1,222,3,2,70,06,2,73964.63000000001
0100915406,1,01001,1,222,1,2,75,06,1,50069.34
0100915406,2,01001,1,222,2,2,43,11,2,70271.95
0100957802,1,01001,1,193,3,1,33,01,3,39869.87
0100957803,1,01001,1,193,2,1,33,06,5,59068.27
0100957804,1,01001,1,193,2,1,31,09,3,28153.61
0100957805,1,01001,1,193,2,2,30,06,4,21773.41
0100957806,1,01001,1,193,2,1,67,04,3,26763.53
0100961702,1,01001,1,168,3,1,59,04,5,72702.58
0100961703,1,01001,1,168,3,1,68,06,3,33492.79
0100961704,1,01001,1,168,2,2,33,11,2,654366.92
0100961705,1,01001,1,168,2,1,46,09,4,53214.06000000001
0100961706,1,01001,1,168,2,1,56,06,4,39865.52
0100983002,1,01001,1,216,3,1,59,06,5,65650.95999999999
0100983004,1,01001,1,216,3,2,63,10,5,64104.77999999999
0100983005,1,01001,1,216,2,1,57,06,2,54732.61
0100984601,1,01001,1,184,2,1,36,11,3,78504.57000000001
0100984602,1,01001,1,184,2,2,32,08,2,48762.24
0100984603,1,01001,1,184,5,1,26,08,2,18639.33
0100984604,1,01001,1,184,2,1,51,08,5,108049.12
0100984605,1,01001,1,184,2,1,59,10,3,204049.79
0100984606,1,01001,1,184,2,1,59,10,4,113698.49
0100990401,1,01001,1,184,2,2,58,08,2,61049.95
0100990402,1,01001,1,184,1,2,64,08,1,41847.46
0100990404,1,01001,1,184,2,1,40,09,4,87309.74000000001
0100990406,1,01001,1,184,1,2,55,09,1,28625.95
0100999001,1,01001,1,254,2,1,25,06,4,36226.86
0100999002,1,01001,1,254,2,1,36,08,4,61978.10999999999
0100999003,1,01001,1,254,1,1,45,09,1,61697.45
0100999006,1,01001,1,254,2,2,34,11,2,98989.13999999999
0101007601,1,01001,1,163,2,1,27,07,5,45049.23
0101007602,1,01001,1,163,2,2,28,08,4,36691.07
0101007603,1,01001,1,163,2,2,40,07,4,33841.18
0101007604,1,01001,1,163,1,1,29,06,1,33540.97
0101007605,1,01001,1,163,2,1,75,03,2,29357.28
0101007606,1,01001,1,163,2,1,36,06,6,66398.45999999999
0101013701,1,01001,1,195,3,1,51,06,2,78909.03
0101013702,1,01001,1,195,2,1,24,06,5,31838.81
0101013703,1,01001,1,195,4,2,25,09,3,113239.1
0101013704,1,01001,1,195,2,1,47,07,5,34377.03
0101013705,1,01001,1,195,2,1,52,06,6,376175.4
0101014202,1,01001,1,175,2,1,49,08,5,48299.51
0101014203,1,01001,1,175,2,1,61,10,6,49756.61
0101014204,1,01001,1,175,2,1,34,07,4,113965.21
0101014205,1,01001,1,175,2,1,53,06,2,93495.14000000001
0101014206,1,01001,1,175,2,1,57,06,3,39320.02
0101025501,1,01001,1,182,3,1,64,06,5,61356.60000000001
0101025502,1,01001,1,182,2,1,32,04,5,56471.07
0101025503,1,01001,1,182,2,1,61,07,3,92666.85999999999
0101025504,1,01001,1,182,2,2,53,05,3,48201.68
0101025505,1,01001,1,182,2,1,51,06,4,127473.37
0101025506,1,01001,1,182,3,2,52,04,8,45524.56999999999
0101026301,1,01001,1,185,2,1,56,08,4,102031.05
0101026302,1,01001,1,185,2,2,75,04,2,29061.42
0101026303,1,01001,1,185,2,2,60,04,2,21989.06
0101026303,2,01001,1,185,2,1,35,06,5,23060.72
0101026304,1,01001,1,185,2,1,35,10,3,21768.93
0101026305,1,01001,1,185,3,1,46,06,6,97195.61000000003
0101026306,1,01001,1,185,2,1,28,05,4,32298.10000000001
0101032901,1,01001,1,186,2,1,60,06,3,45086.17
0101032902,1,01001,1,186,2,1,39,06,2,35860.79
0101032903,1,01001,1,186,3,2,75,03,3,42375.77
0101032904,1,01001,1,186,2,2,51,06,5,28733.42
0101032905,1,01001,1,186,3,2,83,03,3,12619.55
0101063801,1,01001,1,182,2,1,36,06,4,50813.11
0101063802,1,01001,1,182,2,1,40,10,4,55050.31999999999
0101063803,1,01001,1,182,2,1,48,08,3,59227.85
0101063804,1,01001,1,182,2,1,47,08,7,66491.78
0101063805,1,01001,1,182,3,1,53,04,6,54688.49
0101063806,1,01001,1,182,2,1,52,09,5,74852.45
0101067401,1,01001,1,149,2,1,65,04,2,39608.89
0101067402,1,01001,1,149,3,2,67,04,3,32929.5
0101067403,1,01001,1,149,3,2,66,10,6,92941.20000000001
0101067404,1,01001,1,149,3,2,57,04,6,29758.36
0101083001,1,01001,1,203,1,2,70,04,1,9497.949999999999
0101083002,1,01001,1,203,2,1,29,07,5,121860.07
0101083003,1,01001,1,203,3,1,51,03,7,42968.62
0101083004,1,01001,1,203,3,1,58,06,5,94307.48
0101083005,1,01001,1,203,3,1,60,06,6,30225.77
0101083006,1,01001,1,203,3,1,34,04,6,34141.29
0101086601,1,01001,1,197,2,1,54,06,2,39968.82000000001
0101086602,1,01001,1,197,2,1,37,10,2,25327.85
0101086603,1,01001,1,197,2,1,53,11,5,124499.96
0101086604,1,01001,1,197,2,1,50,06,4,65225.38000000001
0101086605,1,01001,1,197,3,1,38,06,2,33890.14
0101086606,1,01001,1,197,2,1,47,08,4,91057.31999999999
0101096701,1,01001,1,196,2,1,47,08,4,47587.5
0101096702,1,01001,1,196,3,1,51,08,7,42860.63
0101096703,1,01001,1,196,2,1,36,06,3,46164.3
0101096704,1,01001,1,196,2,1,56,04,3,39707.72
0101096705,1,01001,1,196,2,2,52,06,2,15393.42
0101096706,1,01001,1,196,3,1,48,06,6,56762.77
0101103201,1,01001,1,177,2,1,64,10,2,30013.73
0101103202,1,01001,1,177,3,2,65,04,5,34686.31
0101103203,1,01001,1,177,3,1,43,03,11,62647.09
0101103204,1,01001,1,177,2,1,61,06,3,83589.90999999999
0101103205,1,01001,1,177,3,1,38,05,7,73098.2
0101113701,1,01001,1,191,2,1,53,09,2,115823.13
0101113702,1,01001,1,191,2,1,36,10,4,87335.69
0101113703,1,01001,1,191,2,1,39,10,5,57713.08
0101113704,1,01001,1,191,2,1,48,10,5,66614.74000000001
0101113705,1,01001,1,191,2,2,57,06,3,52377.01
0101113706,1,01001,1,191,3,1,47,06,7,166127.9
0101115201,1,01001,1,186,2,1,54,08,5,186396.9
0101115202,1,01001,1,186,2,1,54,06,2,62342.32
0101115204,1,01001,1,186,3,1,27,08,4,109842.22
0101115205,1,01001,1,186,2,2,44,09,3,42736.74999999999
0101115206,1,01001,1,186,2,1,24,06,4,64589.77
0101135501,1,01001,1,191,2,1,57,06,2,36752.47
0101135502,1,01001,1,191,3,2,57,09,5,108917.03
0101135503,1,01001,1,191,2,2,51,04,3,73263.06999999999
0101135504,1,01001,1,191,2,1,34,06,3,82734.27
0101135505,1,01001,1,191,3,1,55,08,7,44660.34
0101135506,1,01001,1,191,3,2,76,03,4,33340.33
0101152301,1,01001,1,184,2,1,51,06,6,61673.81
0101152302,1,01001,1,184,2,1,44,10,4,75746.76
0101152303,1,01001,1,184,2,1,49,06,4,28699.12
0101152304,1,01001,1,184,2,1,40,06,3,21525.29
0101152305,1,01001,1,184,2,1,79,03,2,18260.63
0101152306,1,01001,1,184,2,1,35,09,4,82127.52000000002
0101173901,1,01001,1,167,2,1,48,08,2,51836.81
0101173902,1,01001,1,167,3,1,50,06,8,77540.67
0101173903,1,01001,1,167,2,1,28,06,4,65528.67
0101173904,1,01001,1,167,2,2,30,10,3,83005.14999999999
0101173906,1,01001,1,167,3,2,61,04,4,51379.8
0101175801,1,01001,1,170,3,1,52,04,4,85480.79999999999
0101175802,1,01001,1,170,2,1,52,08,4,26399.98
0101175805,1,01001,1,170,3,2,64,04,3,62107.95
0101175806,1,01001,1,170,2,1,47,09,6,70205.20999999999
0101200501,1,01001,1,198,2,2,63,01,2,17066.22
0101200501,2,01001,1,198,3,1,47,06,5,30975.64
0101200502,1,01001,1,198,3,2,47,06,7,137160.64
0101200504,1,01001,1,198,3,1,52,06,4,34421.69
0101200505,1,01001,1,198,2,1,45,06,4,35903.73
0101204301,1,01001,1,164,2,1,44,04,6,124991.47
0101204302,1,01001,1,164,3,1,54,04,5,49305.87
0101204303,1,01001,1,164,2,1,56,08,4,38209.25000000001
0101204304,1,01001,1,164,3,1,53,04,4,16909.22
0101204305,1,01001,1,164,1,2,57,03,1,10326.09
0101204306,1,01001,1,164,3,1,67,07,4,113631.99
0101206401,1,01001,1,217,2,1,51,08,4,111040.53
0101206402,1,01001,1,217,2,1,48,08,4,61848.41
0101206403,1,01001,1,217,1,1,28,10,1,65602.64
0101206404,1,01001,1,217,2,1,35,10,3,52155.21
0101206405,1,01001,1,217,3,2,23,10,3,129259.68
0101215001,1,01001,1,178,3,1,57,10,9,35334.12
0101215003,1,01001,1,178,2,1,31,08,2,42009.27
0101215004,1,01001,1,178,2,1,46,08,3,94909.43000000001
0101215005,1,01001,1,178,2,1,23,04,4,28398.91
0101215006,1,01001,1,178,1,1,35,10,1,41086.95
0101218601,1,01001,1,179,2,1,44,06,5,22664.34
0101218602,1,01001,1,179,2,1,53,10,4,27368.79
0101218603,1,01001,1,179,3,1,43,06,6,90071.26999999999
0101218604,1,01001,1,179,3,2,47,06,4,63979.34
0101218605,1,01001,1,179,2,1,27,08,4,42842.71000000001
0101218606,1,01001,1,179,2,2,24,10,4,90875.37
0101228901,1,01001,1,162,2,1,37,06,5,45383.38000000001
0101228903,1,01001,1,162,2,1,39,09,5,79872.57999999999
0101228904,1,01001,1,162,2,1,25,08,3,114737.32
0101228905,1,01001,1,162,2,1,42,03,5,35488.87
0101228906,1,01001,1,162,2,1,61,03,3,54889.99
0101233701,1,01001,1,159,2,1,50,04,4,16431.63
0101233702,1,01001,1,159,2,1,52,06,4,89823.83000000002
0101233703,1,01001,1,159,3,2,54,06,4,189029.48
0101233704,1,01001,1,159,3,1,57,06,4,21079.93
0101233705,1,01001,1,159,2,1,53,06,4,82759.88999999999
0101233706,1,01001,1,159,2,1,47,06,5,84313.29000000001
0101251801,1,01001,1,189,2,1,29,04,4,8720.82
0101251802,1,01001,1,189,2,1,48,08,4,24821.29
0101251803,1,01001,1,189,1,1,50,06,1,36225.25
0101251804,1,01001,1,189,2,2,52,04,2,53378.82
0101251805,1,01001,1,189,3,1,49,04,5,34350.56
0101251806,1,01001,1,189,3,1,51,01,7,29335.6
0101262402,1,01001,1,173,2,1,37,06,5,47895.59
0101262403,1,01001,1,173,3,1,52,06,10,72002.87000000001
0101262404,1,01001,1,173,2,1,55,06,4,48240.59
0101262405,1,01001,1,173,2,1,51,06,4,89805.88999999999
0101263001,1,01001,1,177,3,1,53,06,6,138591.11
0101263002,1,01001,1,177,3,2,46,06,5,29796.98
0101263003,1,01001,1,177,1,1,59,06,1,12496.47
0101263004,1,01001,1,177,3,2,48,06,4,18457.56
0101263005,1,01001,1,177,2,2,45,07,3,33176.76
0101263006,1,01001,1,177,2,2,24,08,2,12228.26
0101300201,1,01001,1,180,1,2,70,04,1,5713.7
0101300202,1,01001,1,180,2,1,43,06,6,101378.85
0101300203,1,01001,1,180,2,1,60,06,2,42452.84
0101300204,1,01001,1,180,2,1,54,04,2,29094.91
0101300205,1,01001,1,180,2,1,42,06,3,84043.06000000001
0101300206,1,01001,1,180,3,2,58,06,3,42854.43
0101319201,1,01001,1,222,3,1,60,07,5,44744.31000000001
0101319202,1,01001,1,222,2,1,64,08,2,41660.41
0101319203,1,01001,1,222,1,2,64,06,1,49161.43
0101319204,1,01001,1,222,2,1,56,08,4,178053.92
0101319206,1,01001,1,222,2,1,41,08,6,73459.58
0101329501,1,01001,1,206,2,1,48,06,4,37473.51
0101329502,1,01001,1,206,2,2,49,06,3,33259.27
0101329503,1,01001,1,206,3,2,41,03,7,43090.8
0101329504,1,01001,1,206,2,1,37,10,5,70557.03
0101329506,1,01001,1,206,2,1,29,09,4,44266.28999999999
0101345301,1,01001,1,180,4,1,29,03,11,45342.95
0101345301,2,01001,1,180,2,1,21,07,3,9682.219999999999
0101345302,1,01001,1,180,2,1,44,06,2,76552.39999999999
0101345303,1,01001,1,180,2,1,47,06,4,69577.79000000001
0101345304,1,01001,1,180,2,1,50,08,5,33702.65
0101345305,1,01001,1,180,2,1,67,03,2,39592.95
0101345306,1,01001,1,180,2,2,49,07,2,28215.68
0101348602,1,01001,1,199,1,1,42,07,1,14101.39
0101348603,1,01001,1,199,3,1,65,06,4,22859.13
0101348604,1,01001,1,199,3,1,49,08,6,70586.17999999999
0101348605,1,01001,1,199,2,2,49,04,2,20731.17
0101348606,1,01001,1,199,2,1,48,08,6,45777.00000000001
0101363901,1,01001,1,173,2,1,33,06,5,49891.3
0101363902,1,01001,1,173,2,2,40,08,3,20697.22
0101363903,1,01001,1,173,2,1,38,08,5,77429.08
0101363904,1,01001,1,173,2,1,26,06,3,62003.48999999999
0101363905,1,01001,1,173,2,1,38,03,4,57136.58
0101363906,1,01001,1,173,2,1,53,06,4,48078.5
0101373801,1,01001,1,186,2,1,54,05,2,32306.13
0101373802,1,01001,1,186,1,2,38,05,1,35701.23
0101373803,1,01001,1,186,3,1,40,08,6,48167.38000000001
0101373806,1,01001,1,186,2,1,59,04,4,41284.93
0101374402,1,01001,1,192,3,1,41,06,5,56282.5
0101374404,1,01001,1,192,2,2,55,06,2,75792.64
0101374406,1,01001,1,192,2,1,29,10,3,54101.95
0101375501,1,01001,1,210,2,1,34,10,4,26870.59
0101375502,1,01001,1,210,2,1,31,11,3,31514.66
0101375503,1,01001,1,210,2,1,45,06,4,29496.11
0101375504,1,01001,1,210,2,1,52,11,5,80807.47
0101375506,1,01001,1,210,2,1,43,06,5,32504.28
0101410301,1,01001,1,213,3,1,48,08,7,55592.3
0101410303,1,01001,1,213,2,2,48,06,4,79260.44000000002
0101410304,1,01001,1,213,2,1,47,10,5,165489.68
0101410305,1,01001,1,213,2,1,42,05,5,73308.76
0101410306,1,01001,1,213,2,1,46,06,4,51946.92999999999
0101415901,1,01001,1,205,2,1,42,08,5,98935.70000000001
0101415902,1,01001,1,205,2,1,43,10,4,131691.22
0101415903,1,01001,1,205,2,1,38,10,5,93615.54999999999
0101415904,1,01001,1,205,2,1,48,08,4,78582.89999999999
0101415906,1,01001,1,205,2,1,40,08,4,112779.06
0101417801,1,01001,1,211,3,1,37,08,5,66417.98999999999
0101417802,1,01001,1,211,2,1,74,08,2,50976.23
0101417804,1,01001,1,211,2,1,51,08,3,39380.06
0101417805,1,01001,1,211,2,1,43,04,4,54177.02
0101417806,1,01001,1,211,2,1,45,06,6,74803.25
0101425403,1,01001,1,210,2,2,55,09,2,63342.37
0101425406,1,01001,1,210,2,1,63,10,2,40897.61
0101430001,1,01001,1,205,2,1,37,11,2,186742.27
0101430002,1,01001,1,205,1,1,45,11,1,196375.35
0101430003,1,01001,1,205,2,2,46,10,3,42475.45
0101430004,1,01001,1,205,2,1,30,10,2,112259.56
0101435601,1,01001,1,194,2,1,28,08,6,205081.96
0101435602,1,01001,1,194,2,1,46,10,2,79916.39000000001
0101435603,1,01001,1,194,1,2,92,06,1,36570.16
0101435604,1,01001,1,194,3,1,31,10,5,85303.23999999999
0101435606,1,01001,1,194,2,1,28,11,2,142131.11
0101439702,1,01001,1,213,2,1,39,07,4,52338.4
0101439703,1,01001,1,213,2,1,48,10,4,88081.93999999999
0101439704,1,01001,1,213,2,1,49,11,4,352487.64
0101439705,1,01001,1,213,2,1,48,08,4,74289.32000000001
0101439706,1,01001,1,213,2,1,33,10,4,143019.88
0101440701,1,01001,1,174,2,1,78,03,2,18829
0101440702,1,01001,1,174,3,1,63,07,9,75774.88999999999
0101440703,1,01001,1,174,2,1,49,03,2,12934.42
0101440704,1,01001,1,174,3,1,45,06,7,54934.41
0101440705,1,01001,1,174,2,1,49,03,6,43596.99000000001
0101440706,1,01001,1,174,2,1,49,08,5,31826.08
0101449201,1,01001,1,205,2,1,41,06,4,94651.42
0101449202,1,01001,1,205,2,1,47,03,5,39400.43
0101449203,1,01001,1,205,3,2,45,04,5,30477.51
0101449204,1,01001,1,205,2,1,49,08,5,76414.15999999999
0101449205,1,01001,1,205,2,1,44,04,4,48906.49000000001
0101449205,2,01001,1,205,2,1,23,07,4,17055.24
0101449205,3,01001,1,205,2,2,25,08,4,31151.9
0101449206,1,01001,1,205,2,2,47,08,3,18526.08
0101451501,1,01001,1,199,1,1,69,04,1,10245.07
0101451502,1,01001,1,199,2,1,51,03,3,24257.05
0101451503,1,01001,1,199,3,1,26,01,6,32859.76
0101451504,1,01001,1,199,3,2,67,03,2,8200.610000000001
0101451505,1,01001,1,199,2,1,39,06,4,19442.12
0101451506,1,01001,1,199,2,1,26,05,6,21203.79
0101471201,1,01001,1,203,2,1,56,08,3,15086.1
0101471202,1,01001,1,203,3,1,62,10,4,83830.98999999999
0101471203,1,01001,1,203,2,1,31,08,3,46726.67999999999
0101471205,1,01001,1,203,2,2,57,06,3,55113.77
0101471206,1,01001,1,203,2,1,33,10,5,87641.06
0101476001,1,01001,1,187,2,2,42,06,4,62874.21
0101476002,1,01001,1,187,3,1,45,06,2,24559.69
0101476003,1,01001,1,187,2,1,79,03,2,15616.28
0101476004,1,01001,1,187,2,2,35,08,4,83452.38000000001
0101476004,2,01001,1,187,2,1,64,06,3,24267.49
0101476005,1,01001,1,187,3,2,55,06,5,48541.25
0101476006,1,01001,1,187,2,1,52,04,2,14023.84
0101482601,1,01001,1,199,3,2,71,03,4,25118.25
0101482602,1,01001,1,199,2,1,58,04,2,47617.93
0101482603,1,01001,1,199,2,1,59,05,3,49126.19
0101482604,1,01001,1,199,3,2,56,03,3,68666.17
0101482605,1,01001,1,199,3,1,71,03,8,69792.74000000001
0101482606,1,01001,1,199,2,2,48,06,4,17124.56
0101489301,1,01001,1,175,2,1,21,08,3,17307.06
0101489302,1,01001,1,175,3,1,45,03,5,41104.26000000001
0101489303,1,01001,1,175,2,2,44,06,3,27124.22000000001
0101489303,2,01001,1,175,2,2,65,03,2,27978.25
0101489304,1,01001,1,175,2,1,52,06,4,33562.21
0101489305,1,01001,1,175,2,1,42,08,2,14642.35
0101497502,1,01001,1,177,2,1,38,08,5,41777.28
0101497503,1,01001,1,177,2,1,26,07,4,53772.01
0101497504,1,01001,1,177,3,1,45,10,9,174246.12
0101497505,1,01001,1,177,2,2,45,08,3,44854.82000000001
0101497506,1,01001,1,177,2,1,48,10,5,90750.20000000001
0101500301,1,01001,1,194,2,1,28,06,4,29861.14
0101500303,1,01001,1,194,2,1,53,05,3,27945.88
0101500304,1,01001,1,194,2,1,27,09,2,51725.52
0101500305,1,01001,1,194,2,2,28,09,4,99972.69
0101500306,1,01001,1,194,2,2,42,08,4,31436.88
0101513901,1,01001,1,212,2,1,32,04,5,25267.67
0101513902,1,01001,1,212,2,1,38,08,6,49228.09
0101513903,1,01001,1,212,1,1,44,08,1,46670.57
0101513904,1,01001,1,212,3,2,42,01,4,40119.63000000001
0101513904,2,01001,1,212,2,1,20,05,3,40826.02
0101513906,1,01001,1,212,2,1,35,03,5,39102.39999999999
0101517801,1,01001,1,186,2,1,41,05,6,115325.89
0101517802,1,01001,1,186,2,1,49,08,5,63737.64999999999
0101517803,1,01001,1,186,2,2,44,03,4,18713.11
0101517804,1,01001,1,186,3,1,43,06,7,103884.83
0101517805,1,01001,1,186,2,1,46,08,4,42368.84
0101517806,1,01001,1,186,3,1,51,04,7,63358.63999999999
0101520401,1,01001,1,199,2,2,55,03,4,54971.81999999999
0101520402,1,01001,1,199,2,1,41,03,2,20619.51
0101520402,2,01001,1,199,2,2,75,06,2,31988.61
0101520403,1,01001,1,199,2,1,46,06,2,31305.57
0101520404,1,01001,1,199,2,1,45,06,4,46790.32
0101520405,1,01001,1,199,1,1,59,03,1,7803.67
0101520406,1,01001,1,199,2,1,46,05,4,46455.37
0101524901,1,01001,1,213,2,1,46,06,3,39160.88999999999
